id	section_id	section_title	footnote_number	page_hint	snippet	core
cfc-footnotes-05-fn0007	cfc-footnotes-05	鍋谷論文	7		「(7) 平成 26 年 6 月 18 日東京高裁判決（公刊物未搭載）。第 1 審は平成 25 年 12 月 5 日東京地裁判決（税資 263 号 221 頁(順号 12345)）。主たる争点は、来料加工取引に係る適用除外基準の当てはめである。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0008	cfc-footnotes-05	鍋谷論文	8		「(8) 平成 25 年 12 月 11 日最高裁第二小法廷決定（税資 263 号 223 頁(順号 12347)）。第1 審は平成 23 年 12 月 1 日大阪地裁判決（税資 261 号 234 頁(順号 11824)）、控訴審は平成 24 年 11 月 29 日大阪高裁判決（税資 262 号 249 頁(順号 …	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0009	cfc-footnotes-05	鍋谷論文	9		「(9) 平成 25 年 12 月 11 日最高裁第二小法廷決定（税資 263 号 224 頁(順号 12348)）。第1 審は平成 23 年 6 月 24 日大阪地裁判決（訟月 59 巻 1 号 100 頁）、控訴審は平成 24年 7 月 20 日大阪高裁判決（税資 262 号 156 頁(順号 12006)）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0010	cfc-footnotes-05	鍋谷論文	10		「(10) 平成 25 年 12 月 11 日最高裁第二小法廷決定（税資 263 号 225 頁(順号 12349)）。第１審は平成 21 年 5 月 28 日東京地裁判決（訟月 59 巻 1 号 30 頁）、控訴審は平成23 年 8 月 30 日東京高裁判決（訟月 59 巻 1 号 1 頁）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0011	cfc-footnotes-05	鍋谷論文	11		「(11) 平成 24 年 9 月 27 日最高裁第一小法廷決定（税資 262 号 206 頁(順号 12056)）。第1 審は平成 22 年 1 月 27 日東京地裁判決（税資 260 号 13 頁(順号 11369)）、控訴審は平成 22 年 10 月 28 日東京高裁判決（税資 260 号 187 頁(順号 1…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0012	cfc-footnotes-05	鍋谷論文	12		「(12) 平成 24 年 7 月 20 日東京地裁判決（訟月 59 巻 9 号 2536 頁）。主たる争点は、来料加工取引に係る適用除外基準の当てはめである。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0013	cfc-footnotes-05	鍋谷論文	13		「(13) 平成 24 年 6 月 5 日最高裁第三小法廷決定（税資 262 号 114 頁(順号 11964)）。第 1審は平成 20 年 10 月 3 日東京地裁判決（税資 258 号 187 頁(順号 11045)）、控訴審は平成 22 年 2 月 17 日東京高裁判決（税資 260 号 25 頁(順号 113…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0014	cfc-footnotes-05	鍋谷論文	14		「(14) 平成 21 年 12 月 3 日最高裁第一小法廷判決（民集 63 巻 10 号 2283 頁）。第 1 審は平成 18 年 9 月 5 日東京地裁判決（民集 63 巻 10 号 2364 頁）、控訴審は平成 19 年10 月 25 日東京高裁判決（民集 63 巻 10 号 2426 頁）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0015	cfc-footnotes-05	鍋谷論文	15		「(15) 平成 21 年 10 月 29 日最高裁第一小法廷判決（民集 63 巻 8 号 1881 頁）。第 1 審は平成 19 年 3 月 29 日東京地裁判決（民集 63 巻 8 号 1954 頁）、控訴審は平成 19 年11 月 1 日東京高裁判決（民集 63 巻 8 号 1979 頁）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0016	cfc-footnotes-05	鍋谷論文	16		「(16) 平成 21 年 8 月 12 日最高裁第一小法廷決定（税資 259 号 146 頁(順号 11259)）。第1 審は平成 19 年 11 月 14 日松山地裁判決（税資 257 号 214 頁(順号 10823)）、控訴審は平成 20 年 5 月 9 日高松高裁判決（税資 258 号 99 頁(順号 10…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0017	cfc-footnotes-05	鍋谷論文	17		「(17) 平成 21 年 4 月 28 日最高裁第三小法廷決定（税資 259 号 81 頁(順号 11194)）。第 1審は平成 20 年 1 月 30 日東京地裁判決（税資 258 号 18 頁(順号 10876)）、控訴審は平成 20 年 7 月 17 日東京高裁判決（税資 258 号 135 頁(順号 109…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0018	cfc-footnotes-05	鍋谷論文	18		「(18) 平成 20 年 4 月 25 日最高裁第二小法廷決定（税資 258 号 97 頁(順号 10955)）。第1 審は平成 18 年 10 月 31 日松山地裁判決（税資 256 号 300 頁(順号 10560)）、控訴審は平成 19 年 11 月 27 日高松高裁判決（税資 257 号 223 頁(順号 …	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0019	cfc-footnotes-05	鍋谷論文	19		「(19) 平成 19 年 9 月 28 日最高裁第二小法廷判決（民集 61 巻 6 号 2486 頁）。第 1 審は平成 16 年 2 月 10 日松山地裁判決（民集 61 巻 6 号 2515 頁）、控訴審は平成 16 年12 月 7 日高松高裁判決（民集 61 巻 6 号 2531 頁）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0020	cfc-footnotes-05	鍋谷論文	20		「(20) 平成 12 年 7 月 27 日熊本地裁判決（訟月 47 巻 11 号 3431 頁）。主たる争点は、管理支配基準の充足の有無である。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0021	cfc-footnotes-05	鍋谷論文	21		「(21) 平成 9 年 9 月 12 日最高裁第二小法廷判決（税資 228 号 565 頁(順号 7983)）。第 1審は平成 7 年 11 月 9 日静岡地裁判決（訟月 42 巻 12 号 3042 頁）、控訴審は平成 8年 6 月 19 日東京高裁判決（税資 216 号 619 頁(順号 7739)）。主たる争…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0022	cfc-footnotes-05	鍋谷論文	22		「(22) 平成 5 年 7 月 22 日大阪高裁判決（税資 197 号 1703 頁）。第 1 審は平成 3 年 3 月13 日神戸地裁判決（税資 197 号 1765 頁）。なお、本件は、法人税法違反に係る刑事事件である。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0023	cfc-footnotes-05	鍋谷論文	23		「(23) 平成 4 年 7 月 17 日最高裁第二小法廷判決（税資 192 号 98 頁(順号 6942)）。第 1審は平成 2 年 9 月 19 日東京地裁判決（判時 1368 号 53 頁）、控訴審は平成 3 年 5 月27 日東京高裁判決（行集 42 巻 5 号 727 頁）。主たる争点は、管理支配基準及び所…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0024	cfc-footnotes-05	鍋谷論文	24		「(24) 第 1 審は平成 26 年 6 月 27 日東京地裁判決（裁判所ホームページ）、控訴審は平成27 年 2 月 25 日東京高裁判決（裁判所ホームページ ）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0025	cfc-footnotes-05	鍋谷論文	25		「(25) 表１の⑽（前掲注(14)）の最高裁判決を受けて、英領チャネル諸島のガーンジー島の租税のような、いわゆるデザイナー・レート・タックスを外国法人税に含めないこととする改正が平成 23 年度税制改正において行われた（平成 23 年政令 196 号による改正後の法令 141 条 3 項 3 号、国税庁「平成 23…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0026	cfc-footnotes-05	鍋谷論文	26		「(26) ジェトロ香港センター編著『中国華南・香港進出マニュアル』17 頁（ジェトロ、2003）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0027	cfc-footnotes-05	鍋谷論文	27		「(27) 中里実「タックス・ヘイブン対策税制改正の必要性」中里実ほか編著『タックス・ヘイブン対策税制のフロンティア』5～6 頁（有斐閣, 2013）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0028	cfc-footnotes-05	鍋谷論文	28		「(28) 太田洋=北村導人「来料加工取引に関する日本電産ニッシン事件東京高裁判決の検討―適用除外要件に係る解釈―」中里ほか・前掲注(27) 134～135 頁。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0029	cfc-footnotes-05	鍋谷論文	29		「(29) 小松芳明『国際租税法講義』173 頁（税務経理協会, 1995）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0030	cfc-footnotes-05	鍋谷論文	30		「(30) 所得に対する租税に関する二重課税の回避及び脱税の防止ための日本国政府とシンガポール共和国政府との間の協定（平成 7 年条約 8 号）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0031	cfc-footnotes-05	鍋谷論文	31		「(31) 我が国は、平成 27 年 5 月 1 日現在、64 条約を締結し、90 か国･地域に適用されており、その内訳は、①二重課税の回避、脱税及び租税回避等への対応を主たる内容とする条約（いわゆる租税条約）が 53 条約、64 か国･地域、②租税に関する情報交換を主たる内容とする条約（いわゆる情報交換協定）が 1…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0032	cfc-footnotes-05	鍋谷論文	32		「(32) OECD モデル租税条約 7 条に関するコメンタリーのパラ 14。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0033	cfc-footnotes-05	鍋谷論文	33		「(33) 我が国とフランスとの租税条約には、同条約のいかなる規定も、フランスの国内法で定める CFC 税制の適用を妨げるものではないことが定められている（所得に対する租税に関する二重課税の回避及び脱税の防止のための日本国政府とフランス共和国政府との間の条約（平成 8 年条約 1 号、最終改正：平成 19 年条約 1…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0034	cfc-footnotes-05	鍋谷論文	34		「(34) 前掲注(15)の最高裁判決。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0035	cfc-footnotes-05	鍋谷論文	35		「(35) 前掲注(15)の最高裁判決に関し、擬制配当説を採用し、租税条約適合性の問題を解決したと考えられるとの意見（秋元秀仁「外国子会社配当益金不算入制度における実務⑽」国際税務 31 巻 7 号 53 頁（2011））がある一方、この点についての判断をあえて回避したものと解釈すべきとの意見もある（弘中聡浩＝采木俊…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0036	cfc-footnotes-05	鍋谷論文	36		「(36) 浅妻章如「タックスヘイヴン対策税制が租税条約に違反しないとした例」ジュリスト 1399 号 55 頁（2010）、弘中聡浩「タックス・ヘイブン対策税制の条約適合性―グラクソ事件―」別冊ジュリスト 207 号『租税判例百選〔第 5 版〕』135 頁（2011）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0037	cfc-footnotes-05	鍋谷論文	37		「(37) 弘中=采木・前掲注(35) 57 頁。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0038	cfc-footnotes-05	鍋谷論文	38		「(38) 前掲注(19)の最高裁判決。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0039	cfc-footnotes-05	鍋谷論文	39		「(39) 中里実「タックスヘイブン対策税制と子会社の赤字」西村あさひ法律事務所西村高等法務研究所編『西村利郎先生追悼論文集：グローバリゼーションの中の日本法』228～229 頁（商事法務, 2008）、中里・前掲注(27) 4 頁。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0040	cfc-footnotes-05	鍋谷論文	40		「(40) 平成 25 年度税制改正前は、その所得に対して外国法人税を課さない国・地域に本店を有する特定外国子会社等に係る合算金額の全額（内国法人の平成 24 年 4 月 1 日から平成 26 年 3 月 31 日までの間に開始する各事業年度については、6 分の 5 相当額）を国外所得には含めないこととされていたが（…	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0041	cfc-footnotes-05	鍋谷論文	41		「(41) 中里・前掲注(27) 30 頁、中里実「国際的租税回避否認規定によりもたらされる国内的二重課税」社団法人日本租税研究協会第 62 回租税研究大会記録 2010『税制改革の課題と国際課税の潮流』103 頁（日本租税研究協会、2010）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0042	cfc-footnotes-05	鍋谷論文	42		「(42) 錦織康高=藤谷武史「CFC 税制と『国際競争力』」中里ほか・前掲注(27) 191 頁。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0043	cfc-footnotes-05	鍋谷論文	43		「(43) 錦織=藤谷・前掲注(42) 201 頁。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0044	cfc-footnotes-05	鍋谷論文	44		「(44) 国際課税研究会「国際課税制度の主要論点について～中間的な議論の整理～」5 頁（事務局：経済産業省貿易経済協力局貿易振興課, 2009）。」	packs/cfc-footnotes-05-pack-00.txt
cfc-footnotes-05-fn0045	cfc-footnotes-05	鍋谷論文	45		「(45) 経済産業省貿易経済協力局貿易振興課「平成 24 年度アジア拠点化立地推進調査等事業（国際租税問題に関する調査（タックスヘイブン対策税制及び無形資産の取扱いについて））調査報告書」61 頁（委託先：税理士法人プライスウォーターハウスクーパース, 2013）。」	packs/cfc-footnotes-05-pack-01.txt
cfc-footnotes-05-fn0046	cfc-footnotes-05	鍋谷論文	46		「(46) 租税調査会研究報告第 21 号「タックスヘイブン対策税制から外国子会社合算税制へ－問題点の分析と提言－」8 頁（日本公認会計士協会, 2011）。」	packs/cfc-footnotes-05-pack-01.txt
